1687,CCDC82
1688,EBPL
1689,ENHO
1690,CTNNBIP1
1691,TSFM
1692,PPHLN1
1693,SAFB
1694,C20orf196
1695,RBM39
1696,UTP11L
1697,POTEI
1698,NFU1
1699,EFR3A
1700,RPE
1701,ATP6AP2
1702,BAZ1B
1703,BRCA1
1704,FAM91A1
1705,KDM2A
1706,MRGBP
1707,E2F7
1708,TAZ
1709,LYPLA1
1710,RNMT
1711,VPS53
1712,GTF2IRD2B
1713,ELP2
1714,UQCR10
1715,DNAJB6
1716,PFDN5
1717,SCYL1
1718,KHDRBS1
1719,SNAPC4
1720,PGK1
1721,CUL1
1722,TRRAP
1723,SEPSECS
1724,UBE2K
1725,DNAJC8
1726,SASS6
1727,STAG1
1728,CPSF1
1729,ATAD5
1730,REXO2
1731,ACTR3
1732,LSM14A
1733,LIN54
1734,FZR1
1735,IDH3A
1736,NUDCD3
1737,PSMG1
1738,GTF2H2C
1739,GRPEL2
1740,ADH5
1741,ALG5
1742,ELOVL4
1743,IFITM3
1744,MYH9
1745,SEH1L
1746,FAM96A
1747,SLC38A2
1748,ASAH1
1749,ARHGAP24
1750,MRPS15
1751,HAGH
1752,ERGIC2
1753,ZNF710
1754,NOP2
1755,HSD17B12
1756,HNRNPA2B1
1757,APITD1-CORT
1758,RPF1
1759,BCAN
1760,CORT
1761,VTI1B
1762,RRP12
1763,RPTOR
1764,PPP2CA
1765,TFDP1
1766,GLTSCR2
1767,USP18
1768,POTEF
1769,KLRC4
1770,GTF2A1
1771,THAP5
1772,RBL1
1773,EIF3K
1774,ATP6V1F
1775,NDUFB8
1776,NPM1
1777,NOL7
1778,PET112
1779,FAM133A
1780,CTAG1B
1781,TTC19
1782,DNAJC19
1783,STK3
1784,ATP6V0B
1785,DIEXF
1786,ANP32B
1787,MLLT10
1788,SRRM2
1789,KMT2A
1790,POLRMT
1791,VDAC1
1792,ANXA3
1793,AMBRA1
1794,CDC25A
1795,POLR2M
1796,YPEL1
1797,DPP4
1798,LOC729574
1799,MRPL20
1800,AMTN
1801,NUP35
1802,COG5
1803,TTC39B
1804,GPR61
1805,NCAPH
1806,KLF17
1807,NDUFA9
1808,GOLGA8M
1809,BCL10
1810,YWHAE
1811,RPP25L
1812,KCMF1
1813,MRPL51
1814,TSC22D2
1815,FABP5
1816,ZCRB1
1817,GNGT1
1818,GPR89A
1819,EXOC5
1820,POU2F1
1821,YTHDF2
1822,ATP1A1
1823,FLI1
1824,FDXR
1825,PTRH2
1826,ASPM
1827,ADAT2
1828,ZNF212
1829,CDCA5
1830,SKP2
1831,SRRM1
1832,SPG21
1833,MRPL34
1834,DEFB125
1835,VPS18
1836,CELSR2
1837,EIF3L
1838,WBP5
1839,SEC61A1
1840,HMGCLL1
1841,G6PD
1842,AKR1C4
1843,WDR44
1844,SEC63
1845,METTL15
1846,HMGA1
1847,SPAG5
1848,NRBF2
1849,TSEN34
1850,CSNK2B
1851,TVP23C-CDRT4
1852,ARMC10
1853,RGPD1
1854,GTF3A
1855,UFL1
1856,LYRM2
1857,NOL8
1858,MRPS11
1859,USP17L10
1860,MRPS9
1861,ARPC1A
1862,TMEM71
1863,TIMM23
1864,HNRNPH3
1865,SMG7
1866,PARL
1867,TAF6
1868,HAUS6
1869,CERS2
1870,NDUFAF6
1871,SLC25A26
1872,NDUFC2-KCTD14
1873,C6orf89
1874,NASP
1875,DPF2
1876,CD48
1877,SGCD
1878,NSMCE2
1879,WDR48
1880,RFWD3
1881,SFTA2
1882,UBA3
1883,GOLGA6B
1884,GOLGA6A
1885,PTPN23
1886,FCGR1B
1887,SUPT4H1
1888,PRAMEF22
1889,RANBP2
1890,VPS51
1891,GYPB
1892,PTP4A2
1893,CH25H
1894,YRDC
1895,WDR18
1896,C4orf51
1897,DNAJA4
1898,TBCD
1899,TSEN15
1900,HESX1
1901,PDS5A
1902,ABHD17A
1903,METAP1
1904,CCDC130
1905,CDADC1
1906,THRAP3
1907,AARS2
1908,SUCLA2
1909,PTTG1
1910,PHLDA2
1911,POP7
1912,HAS2
1913,PFDN1
1914,GCOM1
1915,ALG13
1916,MRPS34
1917,AIFM1
1918,TRAM1L1
1919,SMG5
1920,FAM168A
1921,OBFC1
1922,DEFB103A
1923,MRPS17
1924,NBAS
1925,DDX27
1926,BATF
1927,C17orf49
1928,WBP1
1929,MRPL45
1930,TACC3
1931,TUBD1
1932,BTBD9
1933,NDUFAB1
1934,KRTAP5-11
1935,C19orf40
1936,DCP2
1937,SERP1
1938,ILK
1939,CD86
1940,SNIP1
1941,SSX4
1942,RNF40
1943,NPHP3
1944,MPPE1
1945,VRK1
1946,SPRR2G
1947,TOMM20
1948,FPGS
1949,C14orf2
1950,USP10
1951,AP2M1
1952,COG3
1953,NDUFA3
1954,GNG5
1955,EARS2
1956,KIAA0100
1957,TTC9C
1958,LOC81691
1959,GJA1
1960,CENPO
1961,SRP68
1962,URB2
1963,CCNYL1
1964,SNF8
1965,RAB6A
1966,ASF1A
1967,RBM48
1968,TOMM22
1969,ZBTB7A
1970,FLNB
1971,ZMAT2
1972,LY96
1973,BAP1
1974,BNC1
1975,ZNF286B
1976,KIAA1524
1977,MPHOSPH8
1978,CNTN1
1979,KIF20B
1980,IGF1R
1981,MEAF6
1982,SMEK1
1983,LIMS1
1984,SMC1B
1985,TAF2
1986,PZP
1987,ADPRM
1988,TRIM28
1989,ARMC5
1990,VCY
1991,DDX1
1992,NDUFAF2
1993,PDE1A
1994,UROD
1995,VPS45
1996,NUP153
1997,NUFIP1
1998,NRAS
1999,RAD9A
2000,MRPS24
2001,ANAPC15
2002,UBE2Q2
2003,ZNF519
2004,MRPS2
2005,UNC50
2006,PHGR1
2007,RBM28
2008,CASC5
2009,LMNA
2010,ZBTB8A
2011,GPR112
2012,ATP5L2
2013,AKR1B15
2014,PRR5-ARHGAP8
2015,MED8
2016,DEFB108B
2017,SEC14L2
2018,ARL15
2019,CRCT1
2020,RFWD2
2021,ATP5F1
2022,TFPI
2023,ARF1
2024,KIFC1
2025,ARHGEF38
2026,NUCB2
2027,LGI1
2028,RBBP8
2029,PPAT
2030,RANBP1
2031,PIK3C3
2032,HMGN4
2033,PTBP1
2034,ERVW-1
2035,ORC5
2036,AAR2
2037,BRI3
2038,MED22
2039,FAM204A
2040,MOB4
2041,ACTR3C
2042,CTAGE9
2043,HYDIN
2044,BBIP1
2045,ZMAT5
2046,PPA1
2047,DSTN
2048,CLDND1
2049,PPP1R15B
2050,CWC25
2051,MRPL4
2052,MRPS35
2053,C19orf53
2054,KLHL41
2055,KCTD9
2056,NT5DC3
2057,DROSHA
2058,IFNL2
2059,CIAO1
2060,MYBL2
2061,KPNA4
2062,MIS18A
2063,SRP72
2064,EIF2B1
2065,HSPD1
2066,CEP152
2067,ZNF273
2068,WDR4
2069,WBP11
2070,MRPL50
2071,CCDC144NL
2072,MRPL17
2073,ARGLU1
2074,SNUPN
2075,LSMD1
2076,DNLZ
2077,SRP14
2078,RABGGTA
2079,GTF3C5
2080,DDA1
2081,SEC61B
2082,TAMM41
2083,ACR
2084,ARPC3
2085,LRR1
2086,CEP135
2087,MRPS10
2088,JTB
2089,COG8
2090,NDUFA2
2091,DDX55
2092,TAF1C
2093,C14orf164
2094,NFYA
2095,WSB2
2096,DENR
2097,TMEM119
2098,HYPK
2099,NCAPD2
2100,NOL4
2101,KRBOX4
2102,ASCC3
2103,GEMIN7
2104,TM9SF3
2105,ACAP2
2106,PRKRIR
2107,KRTAP9-6
2108,MNAT1
2109,LCE3D
2110,COX15
2111,AMFR
2112,RFC1
2113,MITD1
2114,FUT4
2115,CCNL1
2116,SRSF5
2117,INO80
2118,YLPM1
2119,P2RY10
2120,CENPL
2121,FAM96B
2122,PDCD5
2123,BMP8B
2124,HOXD13
2125,DHX36
2126,TAF7
2127,SRSF10
2128,MOCS3
2129,MRPL30
2130,LGALS9
2131,GTF2IRD2
2132,OGT
2133,RNF11
2134,GPR155
2135,MDH2
2136,TPX2
2137,KPNA3
2138,ATP5L
2139,SLC25A38
2140,MRPS23
2141,WDR59
2142,C9orf172
2143,TUBG2
2144,KAT5
2145,HMGN2
2146,ODF1
2147,BIRC2
2148,ZNF443
2149,NCSTN
2150,ABCB1
2151,LGALS9C
2152,SRSF6
2153,HMGN5
2154,KRT1
2155,INTS12
2156,ARL14
2157,ATXN10
2158,GEMIN6
2159,RRP1
2160,POT1
2161,HMGB3
2162,C11orf54
2163,KRTAP19-7
2164,FARS2
2165,AP3S1
2166,GHITM
2167,PDSS1
2168,TOX4
2169,EIF3J
2170,CENPP
2171,MRPS12
2172,MCTS1
2173,PLXNA1
2174,HYOU1
2175,METTL14
2176,TUBE1
2177,WDR77
2178,BLOC1S6
2179,C19orf70
2180,SSX1
2181,ALDH9A1
2182,YARS2
2183,SFSWAP
2184,DEFB114
2185,PSTK
2186,XRN1
2187,ZNHIT6
2188,BPTF
2189,SLC7A1
2190,NDUFB6
2191,RAB1B
2192,CENPT
2193,RAD51AP1
2194,PSMG2
2195,RARS2
2196,SNX19
2197,SLC25A40
2198,TTF2
2199,F8A3
2200,NCOR1
2201,NT5DC1
2202,REV3L
2203,CDCA2
2204,C10orf88
2205,PRAME
2206,TIMM8A
2207,MRPS21
2208,DIP2B
2209,SLBP
2210,DEFB4A
2211,ARHGAP11B
2212,KTI12
2213,PIP5K1A
2214,MAGEB6
2215,BRI3BP
2216,CFC1
2217,VPS36
2218,CCDC101
2219,UBE4B
2220,SCYL3
2221,LCE2C
2222,HEXIM1
2223,LCE2D
2224,MRPL39
2225,TMSB15A
2226,TAF3
2227,UBAP2L
2228,EIF4E2
2229,EXT2
2230,PTMA
2231,DSN1
2232,PIAS4
2233,MGEA5
2234,ATP6V1H
2235,N6AMT1
2236,FUT8
2237,ZNF227
2238,GPATCH1
2239,GOLT1B
2240,DDX50
2241,BTBD7
2242,LTF
2243,MT1E
2244,VCX
2245,RBM42
2246,ZNF44
2247,POM121C
2248,C1orf109
2249,NCAPH2
2250,TMEM216
2251,CHORDC1
2252,HGS
2253,IQCB1
2254,UBE2N
2255,C7orf26
2256,RASA4B
2257,KIF18A
2258,BCL2L12
2259,STX5
2260,UBR4
2261,YEATS4
2262,IL23A
2263,C10orf129
2264,AK4
2265,MRPL44
2266,ANAPC11
2267,GTF2F2
2268,TIMM50
2269,PNO1
2270,KCNMB4
2271,EXOSC1
2272,TRMT11
2273,TELO2
2274,FANCB
2275,CTC1
2276,VPS72
2277,TIPRL
2278,SPPL3
2279,ALAS2
2280,IFT81
2281,C15orf41
2282,BCL11B
2283,ZW10
2284,HAL
2285,CLTC
2286,CARM1
2287,TNP1
2288,PPP1R14B
2289,MED19
2290,HSPE1-MOB4
2291,CHMP7
2292,LPA
2293,LRPPRC
2294,GMPPB
2295,HARS
2296,PDRG1
2297,LPAR6
2298,ARID2
2299,TTC14
2300,UMPS
2301,CSH2
2302,KCTD6
2303,ZBTB8OS
2304,STRAP
2305,PPRC1
2306,GALK2
2307,LTV1
2308,FIBCD1
2309,CTNNBL1
2310,PGD
2311,MAN1A2
2312,DIRC2
2313,INTS6
2314,ASH2L
2315,KANSL3
2316,FRG2C
2317,C16orf87
2318,CCDC43
2319,TMX2
2320,RAE1
2321,SDHB
2322,SLC7A6OS
2323,PARS2
2324,MFN2
2325,FOXK1
2326,CDCA8
2327,PCDHA3
2328,ZNF484
2329,LCE5A
2330,ILF2
2331,LENG8
2332,BANP
2333,PCMTD1
2334,PTPN11
2335,REM1
2336,RNF145
2337,SDHD
2338,HDAC3
2339,MRE11A
2340,CNTNAP3B
2341,KCNC1
2342,TXNRD1
2343,TKT
2344,SSBP1
2345,RPL22L1
2346,ATP2B1
2347,UQCR11
2348,PPA2
2349,DEFB106B
2350,HMGA2
2351,LONP1
2352,SPANXN4
2353,AP3M2
2354,GDA
2355,NCF1
2356,SART1
2357,ARPC2
2358,AK3
2359,SMCHD1
2360,FAM185A
2361,NXF2B
2362,FTH1
2363,DOLPP1
2364,ACTB
2365,BTF3L4
2366,ARFGEF1
2367,TMSB4Y
2368,INTS10
2369,GRWD1
2370,CD3EAP
2371,SCAF11
2372,ZNF549
2373,NDUFB3
2374,UBR5
2375,MVK
2376,MAGEA2
2377,FAM13B
2378,SETD5
2379,ARHGEF5
2380,CD52
2381,SPANXA2
2382,SPIN2A
2383,QSOX2
2384,EXOSC9
2385,FRG1
2386,ZNF429
2387,PHC1
2388,KLHDC8A
2389,YWHAG
2390,MT1M
2391,UBE3D
2392,THUMPD2
2393,HAP1
2394,MBOAT7
2395,SUGT1
2396,ETNK1
2397,LUC7L2
2398,CLK3
2399,RAB41
2400,SLC35B4
2401,PRR23D1
2402,UGT2B28
2403,EPPIN-WFDC6
2404,CAMLG
2405,RAB21
2406,AQP12B
2407,AGTR1
2408,C2orf68
2409,DMRTC1
2410,GAREM
2411,UBE2V1
2412,TIMM9
2413,PCP4L1
2414,GTF3C1
2415,NPBWR2
2416,TADA3
2417,NAIP
2418,RNF2
2419,ALG6
2420,RABIF
2421,AGPAT5
2422,PER2
2423,NEK2
2424,CD300C
2425,TMED2
2426,PET117
2427,VOPP1
2428,ACN9
2429,TBC1D2B
2430,THOC1
2431,COMMD6
2432,DNM3
2433,KLC2
2434,DARS2
2435,ATG9A
2436,PARP15
2437,CLEC18B
2438,SIVA1
2439,ATP5J2
2440,C20orf197
2441,ZNF404
2442,EMC6
2443,PLEKHG2
2444,HRK
2445,CEACAM3
2446,RASGEF1C
2447,KLHL12
2448,MIPEP
2449,MALL
2450,TEX9
2451,ZFAND5
2452,REP15
2453,CHAF1A
2454,EPCAM
2455,RAB11A
2456,DLGAP5
2457,SCO2
2458,PCGF1
2459,LTB4R
2460,MT4
2461,KIAA1841
2462,GATA3
2463,ACADSB
2464,GGT1
2465,FCGBP
2466,PPP1R14C
2467,PF4
2468,RAP1A
2469,TFEC
2470,POGZ
2471,ZNF217
2472,MUC20
2473,ANGPTL3
2474,ARIH2
2475,TCP11X2
2476,RALGAPA1
2477,DNAJC6
2478,RHCE
2479,NEK1
2480,MLLT1
2481,ACOT2
2482,BAMBI
2483,DUSP14
2484,C17orf99
2485,ACOT9
2486,HMHB1
2487,ADAMTSL5
2488,MYH4
2489,ASCC1
2490,MBIP
2491,HAND2
2492,SOX30
2493,ITGB5
2494,HLA-A
2495,TBX1
2496,TBC1D20
2497,KIF4A
2498,PFN4
2499,ST3GAL1
2500,MLLT3
2501,ATPAF2
2502,YKT6
2503,CRYAB
2504,KIAA1429
2505,CEP120
2506,MED7
2507,DSTYK
2508,RHOG
2509,DPM3
2510,ENPP3
2511,XPNPEP3
2512,GOSR1
2513,COX18
2514,RING1
2515,NPC1L1
2516,ATP6V0E1
2517,C2orf49
2518,MED24
2519,PRRC2C
2520,WDR3
2521,MANEAL
2522,LRP8
2523,LYRM7
2524,MKRN1
2525,GIGYF2
2526,CPAMD8
2527,ISY1
2528,PDSS2
2529,KATNB1
2530,CD164
2531,BAZ2B
2532,AKIRIN2
2533,RAB43
2534,PGP
2535,SMAD4
2536,PPM1G
2537,HPR
2538,ELF2
2539,POTEE
2540,MROH6
2541,ANKRD6
2542,TRIM49D1
2543,PGC
2544,ICMT
2545,EXTL3
2546,RABL3
2547,PNMA6C
2548,ACAD9
2549,PEX1
2550,SMARCC1
2551,SYS1
2552,KCNS3
2553,ATP6AP1L
2554,RFX3
2555,CDC42
2556,XRCC2
2557,FAM166A
2558,ADIPOR1
2559,AGPAT1
2560,SRPR
2561,TCF4
2562,TPTE2
2563,RPS6KA2
2564,MAP3K13
2565,RAF1
2566,PMVK
2567,RHOXF2B
2568,IGLL1
2569,PIKFYVE
2570,KIAA0947
2571,KDM5C
2572,RALA
2573,KRT14
2574,ANKRD18A
2575,ERBB3
2576,FAM207A
2577,LAMTOR2
2578,GRAMD3
2579,UBE2Q1
2580,SELO
2581,AADACL2
2582,CLCC1
2583,MTG1
2584,ERI2
2585,KCNJ12
2586,RNF7
2587,HEATR2
2588,GLTP
2589,SURF4
2590,RBM15
2591,NME6
2592,BRD9
2593,FAM127C
2594,CCDC25
2595,MESP2
2596,SLC31A1
2597,SMG8
2598,PAIP2
2599,IRX6
2600,ZNF587
2601,DDN
2602,MORC3
2603,OTUD1
2604,UQCRB
2605,OXSM
2606,JAM2
2607,FCHO2
2608,ALK
2609,NGRN
2610,MESDC2
2611,NUAK2
2612,PIGU
2613,IL4I1
2614,TRAF2
2615,KIF1A
2616,BRWD1
2617,MT1F
2618,TPSAB1
2619,DDX41
2620,DGCR14
2621,FCGR3A
2622,GGPS1
2623,EFNA3
2624,OTUD4
2625,C12orf10
2626,VPS8
2627,TADA2B
2628,EZR
2629,ITGA11
2630,DEFB105A
2631,SLC35A1
2632,ITM2B
2633,FDFT1
2634,FBXL19
2635,ATP5SL
2636,SRC
2637,IBA57
2638,PAG1
2639,ANKRD22
2640,APBA2
2641,RPL29
2642,MED17
2643,DYNLT1
2644,TMEFF1
2645,NDUFV2
2646,TXNL4B
2647,SKIV2L
2648,RFPL4A
2649,ATAD1
2650,ELK1
2651,MPV17L2
2652,ACVRL1
2653,POLE4
2654,IRS4
2655,ERCC6L
2656,TTC7B
2657,PIGB
2658,ADAM32
2659,NDUFAF5
2660,TMEM178A
2661,MIXL1
2662,GPR176
2663,ADAMTS9
2664,DAPK3
2665,DCTN6
2666,NKAIN3
2667,PKLR
2668,RNASEH2B
2669,EWSR1
2670,PPP1R1A
2671,VARS2
2672,CTPS1
2673,ATP11B
2674,ANKRD32
2675,COQ5
2676,TRIM72
2677,TBC1D31
2678,ACKR4
2679,CCDC112
2680,FBL
2681,USP32
2682,HARS2
2683,FH
2684,ABCD3
2685,PATZ1
2686,PPP2R5E
2687,CDC25B
2688,CENPU
2689,TMEM8A
2690,MMP23B
2691,MED23
2692,RNASEH1
2693,GSAP
2694,ZNF706
2695,RPGRIP1L
2696,SCAP
2697,SMAD6
2698,AGTPBP1
2699,PBX1
2700,HCFC1R1
2701,RGCC
2702,CYP4B1
2703,S100A14
2704,SYF2
2705,RAD21
2706,TXN2
2707,CDRT15
2708,MRPS18B
2709,ERAL1
2710,C21orf2
2711,C4orf46
2712,HMGN1
2713,AQP7
2714,HNRNPA3
2715,PCGF5
2716,MAPKAPK5
2717,STARD6
2718,LRRC17
2719,CLEC18A
2720,C17orf104
2721,MMAA
2722,DCAF6
2723,TREM2
2724,PIFO
2725,KRAS
2726,RRH
2727,PIGL
2728,SMARCD1
2729,RB1CC1
2730,HS6ST2
2731,ARRB1
2732,VWA9
2733,CALCB
2734,PCBD2
2735,PARK7
2736,BRIP1
2737,HMGXB3
2738,AGAP7
2739,RHEBL1
2740,APOOL
2741,EBF2
2742,C2orf43
2743,CHD1
2744,FBXL12
2745,SLC20A1
2746,BCAP29
2747,SPECC1L
2748,FAF2
2749,BPY2C
2750,TFB1M
2751,SRPK1
2752,B3GALNT1
2753,PHOX2A
2754,SRD5A3
2755,ARID4A
2756,P4HA2
2757,ACO1
2758,SORL1
2759,FAM45A
2760,CTAGE5
2761,FTSJ2
2762,PPM1E
2763,MIIP
2764,SETD1A
2765,APC
2766,LETMD1
2767,EXOSC8
2768,PSG3
2769,ASPHD2
2770,ACVR2B
2771,NSUN4
2772,GKAP1
2773,BCAR1
2774,GATA2
2775,SH3BP5L
2776,DHCR24
2777,SMURF2
2778,PHOX2B
2779,EVI5
2780,ANKRD52
2781,ATG12
2782,BOD1L2
2783,PLA2G12A
2784,DEFA4
2785,PVRL4
2786,TMC8
2787,SYCP1
2788,EML5
2789,ATP6V0D2
2790,BRINP2
2791,F2R
2792,FAM171B
2793,SAMD4B
2794,CD5L
2795,VAMP4
2796,CALM2
2797,FTCD
2798,WDR35
2799,LMNB1
2800,DDTL
2801,MCOLN3
2802,CDKN2AIP
2803,KDELC1
2804,AP2A1
2805,NUBPL
2806,TBRG4
2807,PCDHGC3
2808,C3orf14
2809,NOA1
2810,EHMT1
2811,CEND1
2812,ELF1
2813,KIAA0391
2814,TIGD1
2815,SOS1
2816,SIGLEC8
2817,HOXC13
2818,MYCN
2819,NT5DC2
2820,CNOT6
2821,PYROXD1
2822,C11orf31
2823,HDAC2
2824,DMXL1
2825,XRN2
2826,MSH2
2827,ZC3HC1
2828,CYTH3
2829,SUPT3H
2830,GLI1
2831,TCEA1
2832,CNEP1R1
2833,SLC3A2
2834,DLK1
2835,RAB14
2836,FTHL17
2837,HGF
2838,IPP
2839,SOX11
2840,C6orf211
2841,LRIG1
2842,CHTF18
2843,KDM5A
2844,MARCH9
2845,ENPP1
2846,SCLY
2847,RAET1G
2848,PMS1
2849,FSD1L
2850,KHSRP
2851,ANKRD31
2852,RSPH10B2
2853,CHD8
2854,TGIF2
2855,UGT1A7
2856,RASD2
2857,EGFR
2858,MCIDAS
2859,SPATA31A3
2860,PHF20
2861,NONO
2862,MBD3
2863,UBE2C
2864,IFRD1
2865,TNS3
2866,COA6
2867,PKN2
2868,HSD17B7
2869,SKP1
2870,SUDS3
2871,RRAGC
2872,CCDC77
2873,NUP93
2874,ADAMDEC1
2875,CEBPD
2876,VEZF1
2877,TRIM74
2878,AUTS2
2879,DEFB105B
2880,NDOR1
2881,OSTF1
2882,TUBA3D
2883,SMC5
2884,AARD
2885,ANKRD42
2886,ALG8
2887,LAMTOR1
2888,MAP4K4
2889,PRKCA
2890,COX16
2891,TTC32
2892,TUBGCP5
2893,FBXW7
2894,TWF1
2895,LSG1
2896,KXD1
2897,HBG1
2898,C12orf42
2899,INIP
2900,FUT11
2901,PLA2G4B
2902,CAMSAP3
2903,RMI2
2904,DYRK1B
2905,ARHGAP30
2906,ZFX
2907,C22orf43
2908,SATB1
2909,LCE1C
2910,WRN
2911,HOXA9
2912,TRIP12
2913,GTPBP3
2914,NSRP1
2915,ATXN7L3
2916,MAP2K7
2917,LIN28B
2918,RARS
2919,PDCD11
2920,B4GALT7
2921,DPH1
2922,RAD17
2923,GZF1
2924,IGDCC4
2925,SCG5
2926,MED25
2927,SPAG11B
2928,CYSLTR2
2929,COX6C
2930,POM121
2931,ZFP36
2932,LHFPL4
2933,TFAP2B
2934,MRPS36
2935,SMIM17
2936,PARD6B
2937,PRR12
2938,RAD18
2939,ZC3H11A
2940,TIGD5
2941,DLD
2942,C10orf128
2943,ZMIZ1
2944,GLRX3
2945,LDHB
2946,SNAPC5
2947,EXOG
2948,FOXRED1
2949,ZFP36L2
2950,DHRSX
2951,PRCP
2952,NUPR1L
2953,CDK5R2
2954,IGF2BP2
2955,MEMO1
2956,ADAM10
2957,EZH2
2958,MAD1L1
2959,PCDHB7
2960,RAD51C
2961,EPM2AIP1
2962,DHRS7C
2963,FLNC
2964,PSG11
2965,AKR7A3
2966,LRRK2
2967,LDB1
2968,EPC2
2969,ZNF382
2970,CCDC160
2971,ATP7A
2972,TADA1
2973,C10orf95
2974,ARMC7
2975,RTEL1
2976,UBE2D3
2977,CA5A
2978,UBE2NL
2979,KIAA0020
2980,SCGB2A2
2981,KCNJ3
2982,BSPH1
2983,TBC1D9B
2984,SENP6
2985,IQCJ-SCHIP1
2986,RBFA
2987,HOXC9
2988,MRPL19
2989,SMC6
2990,MT1HL1
2991,MECR
2992,TOMM20L
2993,IMPA1
2994,BMF
2995,MSANTD2
2996,CCDC117
2997,NARG2
2998,TRIB2
2999,KEAP1
3000,TRMT10A
3001,RBM18
3002,WRAP73
3003,RHOA
3004,COX11
3005,IFNA1
3006,RAPGEF1
3007,TCEAL1
3008,SEC23IP
3009,ORM1
3010,PREX2
3011,RSU1
3012,PIH1D2
3013,MCAT
3014,COQ6
3015,PTPRD
3016,PDXP
3017,TRIM9
3018,LANCL3
3019,TMEM69
3020,GTPBP10
3021,LCE3C
3022,LACTB
3023,RNASEH2C
3024,NDUFAF3
3025,PLEKHM1
3026,AKR1C2
3027,POMZP3
3028,GPATCH2
3029,UBR1
3030,PML
3031,HTR1E
3032,BTK
3033,MIB1
3034,ISL1
3035,PURB
3036,SAP30
3037,C22orf46
3038,GRAP
3039,EED
3040,CWF19L1
3041,PRDM1
3042,PDAP1
3043,SSB
3044,CS
3045,NPEPPS
3046,CANT1
3047,NCKAP1
3048,SCAF8
3049,ARID5A
3050,PSG5
3051,CYP4X1
3052,SRRD
3053,CDRT1
3054,CKAP2L
3055,CINP
3056,ATP5G1
3057,MEIS1
3058,RBMS1
3059,DYNC1LI2
3060,RNF20
3061,CCNA2
3062,ARIH1
3063,ABHD15
3064,CABIN1
3065,GART
3066,SETD1B
3067,BRD4
3068,CACNA2D1
3069,TMEM92
3070,PCK2
3071,NOMO1
3072,C20orf112
3073,HTT
3074,NEFM
3075,COX14
3076,HORMAD1
3077,MMS19
3078,GNA12
3079,ZMYND8
3080,UBE2D1
3081,CTXN1
3082,MANSC4
3083,PPP1R7
3084,DNAJC24
3085,TRAIP
3086,ALPK3
3087,IL21R
3088,SLC4A7
3089,IPO4
3090,PFDN4
3091,BTBD6
3092,FRG2B
3093,CSNK2A3
3094,RBM34
3095,PKD2
3096,ZC3H4
3097,ZNF92
3098,NEK8
3099,PIK3R1
3100,SDHAF1
3101,MREG
3102,PTGER3
3103,POMP
3104,EMC8
3105,AFF4
3106,SMAD7
3107,LACC1
3108,PIH1D1
3109,FBXO17
3110,ZNF791
3111,BRMS1L
3112,DGCR6L
3113,FIG4
3114,TGFBRAP1
3115,VPS33A
3116,LIMD2
3117,EP300
3118,NUTM2F
3119,CITED4
3120,TK1
3121,SMIM3
3122,GTPBP8
3123,APRT
3124,COQ10B
3125,EIF4EBP2
3126,SOX9
3127,CYTH1
3128,SLK
3129,SOD1
3130,GLUD2
3131,CEACAM8
3132,SRCIN1
3133,PSPC1
3134,CCDC179
3135,WDR20
3136,PIGK
3137,FKBP8
3138,DOK1
3139,GADD45GIP1
3140,MTIF3
3141,ALLC
3142,LOH12CR1
3143,CRISP1
3144,DCLK3
3145,SPICE1
3146,ZBTB34
3147,ESCO1
3148,ZNF208
3149,SEPHS1
3150,BTRC
3151,HOXA6
3152,GZMH
3153,FBXO9
3154,ATP5I
3155,ARHGEF7
3156,CEP85
3157,SELRC1
3158,PDIA6
3159,CYP17A1
3160,CDK6
3161,COQ7
3162,PROB1
3163,MYO1H
3164,CTBP2
3165,GJC1
3166,FN3K
3167,METTL17
3168,AURKAIP1
3169,MSL1
3170,RAB18
3171,PRDX4
3172,FAM49A
3173,TAF5L
3174,C16orf59
3175,AASS
3176,SPTLC2
3177,NAA15
3178,MOS
3179,ASCL1
3180,CSK
3181,PKP4
3182,PRKCE
3183,MAOA
3184,MSI2
3185,COL11A2
3186,STRIP1
3187,ELAVL1
3188,USP34
3189,DCPS
3190,WFS1
3191,RBBP7
3192,ERC1
3193,RASA2
3194,PCDHB11
3195,AKIRIN1
3196,CNN2
3197,RAB24
3198,CADM4
3199,DENND5A
3200,CCDC93
3201,ATP10A
3202,ANXA8L2
3203,TTK
3204,FDX1
3205,A1BG
3206,KDM5B
3207,C17orf89
3208,AZI2
3209,HERC1
3210,SUV420H1
3211,KCNA3
3212,SHB
3213,ZIC2
3214,ZDHHC20
3215,KRTAP21-2
3216,PLGLB1
3217,MAP3K1
3218,VPS52
3219,CACNG6
3220,GRSF1
3221,RHEB
3222,MRPS7
3223,CEP350
3224,ABCB5
3225,VCPIP1
3226,FBXL3
3227,MTERF
3228,HDX
3229,UTP6
3230,COA3
3231,PUM2
3232,CRBN
3233,AKR1D1
3234,CEP57
3235,CHRNE
3236,DDX59
3237,UVRAG
3238,FAM118B
3239,RTN4IP1
3240,MED16
3241,SNX13
3242,GBP1
3243,PCNT
3244,DHODH
3245,CLHC1
3246,PCSK9
3247,EGF
3248,RCOR2
3249,CHERP
3250,PGLS
3251,KRTAP9-7
3252,VCL
3253,MYC
3254,LRRC71
3255,EMX2
3256,ALDOA
3257,RBM33
